,timestamp,customer_id,location,after
2,2019-09-02 17:53:00,mo1016,drinks,drinks
3,2019-09-02 17:54:00,mo1016,drinks,spices
4,2019-09-02 17:55:00,mo1016,spices,spices
5,2019-09-02 17:56:00,mo1016,spices,spices
6,2019-09-02 17:57:00,mo1016,spices,dairy
7,2019-09-02 17:58:00,mo1016,dairy,checkout
0,2019-09-02 17:51:00,mo1017,fruit,checkout
0,2019-09-02 17:51:00,mo1018,spices,drinks
1,2019-09-02 17:52:00,mo1018,drinks,drinks
2,2019-09-02 17:53:00,mo1018,drinks,drinks
3,2019-09-02 17:54:00,mo1018,drinks,drinks
4,2019-09-02 17:55:00,mo1018,drinks,drinks
5,2019-09-02 17:56:00,mo1018,drinks,checkout
0,2019-09-02 17:52:00,mo1019,fruit,fruit
1,2019-09-02 17:53:00,mo1019,fruit,fruit
2,2019-09-02 17:54:00,mo1019,fruit,drinks
3,2019-09-02 17:55:00,mo1019,drinks,drinks
4,2019-09-02 17:56:00,mo1019,drinks,drinks
5,2019-09-02 17:57:00,mo1019,drinks,fruit
6,2019-09-02 17:58:00,mo1019,fruit,checkout
0,2019-09-02 17:52:00,mo1020,fruit,fruit
1,2019-09-02 17:53:00,mo1020,fruit,fruit
2,2019-09-02 17:54:00,mo1020,fruit,fruit
3,2019-09-02 17:55:00,mo1020,fruit,fruit
4,2019-09-02 17:56:00,mo1020,fruit,fruit
5,2019-09-02 17:57:00,mo1020,fruit,fruit
6,2019-09-02 17:58:00,mo1020,fruit,fruit
7,2019-09-02 17:59:00,mo1020,fruit,fruit
8,2019-09-02 18:00:00,mo1020,fruit,fruit
9,2019-09-02 18:01:00,mo1020,fruit,fruit
10,2019-09-02 18:02:00,mo1020,fruit,fruit
11,2019-09-02 18:03:00,mo1020,fruit,fruit
12,2019-09-02 18:04:00,mo1020,fruit,spices
13,2019-09-02 18:05:00,mo1020,spices,spices
14,2019-09-02 18:06:00,mo1020,spices,spices
15,2019-09-02 18:07:00,mo1020,spices,spices
16,2019-09-02 18:08:00,mo1020,spices,spices
17,2019-09-02 18:09:00,mo1020,spices,spices
18,2019-09-02 18:10:00,mo1020,spices,spices
19,2019-09-02 18:11:00,mo1020,spices,drinks
20,2019-09-02 18:12:00,mo1020,drinks,drinks
21,2019-09-02 18:13:00,mo1020,drinks,drinks
22,2019-09-02 18:14:00,mo1020,drinks,checkout
0,2019-09-02 17:53:00,mo1021,dairy,dairy
1,2019-09-02 17:54:00,mo1021,dairy,dairy
2,2019-09-02 17:55:00,mo1021,dairy,dairy
3,2019-09-02 17:56:00,mo1021,dairy,dairy
4,2019-09-02 17:57:00,mo1021,dairy,dairy
5,2019-09-02 17:58:00,mo1021,dairy,dairy
6,2019-09-02 17:59:00,mo1021,dairy,dairy
7,2019-09-02 18:00:00,mo1021,dairy,dairy
8,2019-09-02 18:01:00,mo1021,dairy,dairy
9,2019-09-02 18:02:00,mo1021,dairy,dairy
10,2019-09-02 18:03:00,mo1021,dairy,dairy
11,2019-09-02 18:04:00,mo1021,dairy,dairy
12,2019-09-02 18:05:00,mo1021,dairy,dairy
13,2019-09-02 18:06:00,mo1021,dairy,dairy
14,2019-09-02 18:07:00,mo1021,dairy,fruit
15,2019-09-02 18:08:00,mo1021,fruit,fruit
16,2019-09-02 18:09:00,mo1021,fruit,checkout
0,2019-09-02 17:53:00,mo1022,fruit,fruit
1,2019-09-02 17:54:00,mo1022,fruit,fruit
2,2019-09-02 17:55:00,mo1022,fruit,fruit
3,2019-09-02 17:56:00,mo1022,fruit,fruit
4,2019-09-02 17:57:00,mo1022,fruit,fruit
5,2019-09-02 17:58:00,mo1022,fruit,fruit
6,2019-09-02 17:59:00,mo1022,fruit,fruit
7,2019-09-02 18:00:00,mo1022,fruit,checkout
0,2019-09-02 17:55:00,mo1023,fruit,fruit
1,2019-09-02 17:56:00,mo1023,fruit,dairy
2,2019-09-02 17:57:00,mo1023,dairy,dairy
3,2019-09-02 17:58:00,mo1023,dairy,dairy
4,2019-09-02 17:59:00,mo1023,dairy,checkout
0,2019-09-02 17:55:00,mo1024,dairy,spices
1,2019-09-02 17:56:00,mo1024,spices,drinks
2,2019-09-02 17:57:00,mo1024,drinks,checkout
0,2019-09-02 17:57:00,mo1025,fruit,fruit
1,2019-09-02 17:58:00,mo1025,fruit,checkout
0,2019-09-02 17:57:00,mo1026,spices,checkout
0,2019-09-02 17:59:00,mo1027,fruit,checkout
0,2019-09-02 17:59:00,mo1028,fruit,fruit
1,2019-09-02 18:00:00,mo1028,fruit,fruit
2,2019-09-02 18:01:00,mo1028,fruit,spices
3,2019-09-02 18:02:00,mo1028,spices,fruit
4,2019-09-02 18:03:00,mo1028,fruit,fruit
5,2019-09-02 18:04:00,mo1028,fruit,fruit
6,2019-09-02 18:05:00,mo1028,fruit,checkout
0,2019-09-02 18:00:00,mo1029,fruit,fruit
1,2019-09-02 18:01:00,mo1029,fruit,fruit
2,2019-09-02 18:02:00,mo1029,fruit,fruit
3,2019-09-02 18:03:00,mo1029,fruit,checkout
0,2019-09-02 18:00:00,mo1030,drinks,checkout
0,2019-09-02 18:00:00,mo1031,dairy,spices
1,2019-09-02 18:01:00,mo1031,spices,dairy
2,2019-09-02 18:02:00,mo1031,dairy,spices
3,2019-09-02 18:03:00,mo1031,spices,checkout
0,2019-09-02 18:00:00,mo1032,drinks,dairy
1,2019-09-02 18:01:00,mo1032,dairy,drinks
2,2019-09-02 18:02:00,mo1032,drinks,drinks
3,2019-09-02 18:03:00,mo1032,drinks,checkout
0,2019-09-02 18:00:00,mo1033,fruit,fruit
1,2019-09-02 18:01:00,mo1033,fruit,fruit
2,2019-09-02 18:02:00,mo1033,fruit,dairy
3,2019-09-02 18:03:00,mo1033,dairy,dairy
4,2019-09-02 18:04:00,mo1033,dairy,dairy
5,2019-09-02 18:05:00,mo1033,dairy,dairy
6,2019-09-02 18:06:00,mo1033,dairy,dairy
7,2019-09-02 18:07:00,mo1033,dairy,dairy
8,2019-09-02 18:08:00,mo1033,dairy,dairy
9,2019-09-02 18:09:00,mo1033,dairy,dairy
10,2019-09-02 18:10:00,mo1033,dairy,fruit
11,2019-09-02 18:11:00,mo1033,fruit,fruit
12,2019-09-02 18:12:00,mo1033,fruit,fruit
13,2019-09-02 18:13:00,mo1033,fruit,fruit
14,2019-09-02 18:14:00,mo1033,fruit,spices
15,2019-09-02 18:15:00,mo1033,spices,drinks
16,2019-09-02 18:16:00,mo1033,drinks,drinks
17,2019-09-02 18:17:00,mo1033,drinks,drinks
18,2019-09-02 18:18:00,mo1033,drinks,drinks
19,2019-09-02 18:19:00,mo1033,drinks,checkout
0,2019-09-02 18:01:00,mo1034,spices,spices
1,2019-09-02 18:02:00,mo1034,spices,spices
2,2019-09-02 18:03:00,mo1034,spices,dairy
3,2019-09-02 18:04:00,mo1034,dairy,spices
4,2019-09-02 18:05:00,mo1034,spices,spices
5,2019-09-02 18:06:00,mo1034,spices,checkout
0,2019-09-02 18:01:00,mo1035,dairy,dairy
1,2019-09-02 18:02:00,mo1035,dairy,drinks
2,2019-09-02 18:03:00,mo1035,drinks,drinks
3,2019-09-02 18:04:00,mo1035,drinks,checkout
0,2019-09-02 18:01:00,mo1036,dairy,spices
1,2019-09-02 18:02:00,mo1036,spices,spices
2,2019-09-02 18:03:00,mo1036,spices,spices
3,2019-09-02 18:04:00,mo1036,spices,dairy
4,2019-09-02 18:05:00,mo1036,dairy,dairy
5,2019-09-02 18:06:00,mo1036,dairy,drinks
6,2019-09-02 18:07:00,mo1036,drinks,drinks
7,2019-09-02 18:08:00,mo1036,drinks,drinks
8,2019-09-02 18:09:00,mo1036,drinks,drinks
9,2019-09-02 18:10:00,mo1036,drinks,fruit
10,2019-09-02 18:11:00,mo1036,fruit,fruit
11,2019-09-02 18:12:00,mo1036,fruit,checkout
0,2019-09-02 18:01:00,mo1037,dairy,dairy
1,2019-09-02 18:02:00,mo1037,dairy,drinks
2,2019-09-02 18:03:00,mo1037,drinks,drinks
3,2019-09-02 18:04:00,mo1037,drinks,drinks
4,2019-09-02 18:05:00,mo1037,drinks,drinks
5,2019-09-02 18:06:00,mo1037,drinks,fruit
6,2019-09-02 18:07:00,mo1037,fruit,fruit
7,2019-09-02 18:08:00,mo1037,fruit,fruit
8,2019-09-02 18:09:00,mo1037,fruit,fruit
9,2019-09-02 18:10:00,mo1037,fruit,fruit
10,2019-09-02 18:11:00,mo1037,fruit,fruit
11,2019-09-02 18:12:00,mo1037,fruit,fruit
12,2019-09-02 18:13:00,mo1037,fruit,drinks
13,2019-09-02 18:14:00,mo1037,drinks,checkout
0,2019-09-02 18:02:00,mo1038,drinks,drinks
1,2019-09-02 18:03:00,mo1038,drinks,spices
2,2019-09-02 18:04:00,mo1038,spices,dairy
3,2019-09-02 18:05:00,mo1038,dairy,checkout
0,2019-09-02 18:02:00,mo1039,dairy,dairy
1,2019-09-02 18:03:00,mo1039,dairy,dairy
2,2019-09-02 18:04:00,mo1039,dairy,dairy
3,2019-09-02 18:05:00,mo1039,dairy,dairy
4,2019-09-02 18:06:00,mo1039,dairy,dairy
5,2019-09-02 18:07:00,mo1039,dairy,dairy
6,2019-09-02 18:08:00,mo1039,dairy,dairy
7,2019-09-02 18:09:00,mo1039,dairy,dairy
8,2019-09-02 18:10:00,mo1039,dairy,spices
9,2019-09-02 18:11:00,mo1039,spices,spices
10,2019-09-02 18:12:00,mo1039,spices,spices
11,2019-09-02 18:13:00,mo1039,spices,checkout
0,2019-09-02 18:02:00,mo1040,dairy,fruit
1,2019-09-02 18:03:00,mo1040,fruit,checkout
0,2019-09-02 18:02:00,mo1041,dairy,dairy
1,2019-09-02 18:03:00,mo1041,dairy,dairy
2,2019-09-02 18:04:00,mo1041,dairy,spices
3,2019-09-02 18:05:00,mo1041,spices,checkout
0,2019-09-02 18:03:00,mo1042,spices,drinks
1,2019-09-02 18:04:00,mo1042,drinks,drinks
2,2019-09-02 18:05:00,mo1042,drinks,drinks
3,2019-09-02 18:06:00,mo1042,drinks,fruit
4,2019-09-02 18:07:00,mo1042,fruit,checkout
0,2019-09-02 18:03:00,mo1043,fruit,fruit
1,2019-09-02 18:04:00,mo1043,fruit,drinks
2,2019-09-02 18:05:00,mo1043,drinks,drinks
3,2019-09-02 18:06:00,mo1043,drinks,drinks
4,2019-09-02 18:07:00,mo1043,drinks,fruit
5,2019-09-02 18:08:00,mo1043,fruit,fruit
6,2019-09-02 18:09:00,mo1043,fruit,checkout
0,2019-09-02 18:04:00,mo1044,dairy,fruit
1,2019-09-02 18:05:00,mo1044,fruit,fruit
2,2019-09-02 18:06:00,mo1044,fruit,drinks
3,2019-09-02 18:07:00,mo1044,drinks,drinks
4,2019-09-02 18:08:00,mo1044,drinks,spices
5,2019-09-02 18:09:00,mo1044,spices,spices
6,2019-09-02 18:10:00,mo1044,spices,spices
7,2019-09-02 18:11:00,mo1044,spices,drinks
8,2019-09-02 18:12:00,mo1044,drinks,checkout
0,2019-09-02 18:04:00,mo1045,dairy,dairy
1,2019-09-02 18:05:00,mo1045,dairy,dairy
2,2019-09-02 18:06:00,mo1045,dairy,dairy
3,2019-09-02 18:07:00,mo1045,dairy,dairy
4,2019-09-02 18:08:00,mo1045,dairy,dairy
5,2019-09-02 18:09:00,mo1045,dairy,dairy
6,2019-09-02 18:10:00,mo1045,dairy,dairy
7,2019-09-02 18:11:00,mo1045,dairy,dairy
8,2019-09-02 18:12:00,mo1045,dairy,drinks
9,2019-09-02 18:13:00,mo1045,drinks,drinks
10,2019-09-02 18:14:00,mo1045,drinks,drinks
11,2019-09-02 18:15:00,mo1045,drinks,drinks
12,2019-09-02 18:16:00,mo1045,drinks,spices
13,2019-09-02 18:17:00,mo1045,spices,spices
14,2019-09-02 18:18:00,mo1045,spices,spices
15,2019-09-02 18:19:00,mo1045,spices,spices
16,2019-09-02 18:20:00,mo1045,spices,fruit
17,2019-09-02 18:21:00,mo1045,fruit,fruit
18,2019-09-02 18:22:00,mo1045,fruit,checkout
0,2019-09-02 18:04:00,mo1046,fruit,fruit
1,2019-09-02 18:05:00,mo1046,fruit,spices
2,2019-09-02 18:06:00,mo1046,spices,spices
3,2019-09-02 18:07:00,mo1046,spices,spices
4,2019-09-02 18:08:00,mo1046,spices,dairy
5,2019-09-02 18:09:00,mo1046,dairy,dairy
6,2019-09-02 18:10:00,mo1046,dairy,dairy
7,2019-09-02 18:11:00,mo1046,dairy,dairy
8,2019-09-02 18:12:00,mo1046,dairy,dairy
9,2019-09-02 18:13:00,mo1046,dairy,dairy
10,2019-09-02 18:14:00,mo1046,dairy,dairy
11,2019-09-02 18:15:00,mo1046,dairy,dairy
12,2019-09-02 18:16:00,mo1046,dairy,dairy
13,2019-09-02 18:17:00,mo1046,dairy,dairy
14,2019-09-02 18:18:00,mo1046,dairy,dairy
15,2019-09-02 18:19:00,mo1046,dairy,dairy
16,2019-09-02 18:20:00,mo1046,dairy,dairy
17,2019-09-02 18:21:00,mo1046,dairy,dairy
18,2019-09-02 18:22:00,mo1046,dairy,fruit
19,2019-09-02 18:23:00,mo1046,fruit,checkout
0,2019-09-02 18:06:00,mo1047,drinks,drinks
1,2019-09-02 18:07:00,mo1047,drinks,drinks
2,2019-09-02 18:08:00,mo1047,drinks,checkout
0,2019-09-02 18:06:00,mo1048,dairy,dairy
1,2019-09-02 18:07:00,mo1048,dairy,dairy
2,2019-09-02 18:08:00,mo1048,dairy,spices
3,2019-09-02 18:09:00,mo1048,spices,dairy
4,2019-09-02 18:10:00,mo1048,dairy,dairy
5,2019-09-02 18:11:00,mo1048,dairy,dairy
6,2019-09-02 18:12:00,mo1048,dairy,dairy
7,2019-09-02 18:13:00,mo1048,dairy,dairy
8,2019-09-02 18:14:00,mo1048,dairy,dairy
9,2019-09-02 18:15:00,mo1048,dairy,spices
10,2019-09-02 18:16:00,mo1048,spices,spices
11,2019-09-02 18:17:00,mo1048,spices,spices
12,2019-09-02 18:18:00,mo1048,spices,drinks
13,2019-09-02 18:19:00,mo1048,drinks,drinks
14,2019-09-02 18:20:00,mo1048,drinks,drinks
15,2019-09-02 18:21:00,mo1048,drinks,drinks
16,2019-09-02 18:22:00,mo1048,drinks,drinks
17,2019-09-02 18:23:00,mo1048,drinks,drinks
18,2019-09-02 18:24:00,mo1048,drinks,drinks
19,2019-09-02 18:25:00,mo1048,drinks,drinks
20,2019-09-02 18:26:00,mo1048,drinks,drinks
21,2019-09-02 18:27:00,mo1048,drinks,drinks
22,2019-09-02 18:28:00,mo1048,drinks,checkout
0,2019-09-02 18:06:00,mo1049,spices,spices
1,2019-09-02 18:07:00,mo1049,spices,spices
2,2019-09-02 18:08:00,mo1049,spices,drinks
3,2019-09-02 18:09:00,mo1049,drinks,drinks
4,2019-09-02 18:10:00,mo1049,drinks,drinks
5,2019-09-02 18:11:00,mo1049,drinks,checkout
0,2019-09-02 18:06:00,mo1050,fruit,checkout
0,2019-09-02 18:06:00,mo1051,drinks,drinks
1,2019-09-02 18:07:00,mo1051,drinks,checkout
0,2019-09-02 18:10:00,mo1052,spices,checkout
0,2019-09-02 18:10:00,mo1053,fruit,fruit
1,2019-09-02 18:11:00,mo1053,fruit,fruit
2,2019-09-02 18:12:00,mo1053,fruit,fruit
3,2019-09-02 18:13:00,mo1053,fruit,fruit
4,2019-09-02 18:14:00,mo1053,fruit,checkout
0,2019-09-02 18:10:00,mo1054,dairy,dairy
1,2019-09-02 18:11:00,mo1054,dairy,checkout
0,2019-09-02 18:10:00,mo1055,drinks,drinks
1,2019-09-02 18:11:00,mo1055,drinks,fruit
2,2019-09-02 18:12:00,mo1055,fruit,drinks
3,2019-09-02 18:13:00,mo1055,drinks,drinks
4,2019-09-02 18:14:00,mo1055,drinks,drinks
5,2019-09-02 18:15:00,mo1055,drinks,checkout
0,2019-09-02 18:11:00,mo1056,dairy,fruit
1,2019-09-02 18:12:00,mo1056,fruit,fruit
2,2019-09-02 18:13:00,mo1056,fruit,fruit
3,2019-09-02 18:14:00,mo1056,fruit,fruit
4,2019-09-02 18:15:00,mo1056,fruit,spices
5,2019-09-02 18:16:00,mo1056,spices,checkout
0,2019-09-02 18:11:00,mo1057,dairy,drinks
1,2019-09-02 18:12:00,mo1057,drinks,checkout
0,2019-09-02 18:11:00,mo1058,fruit,checkout
0,2019-09-02 18:11:00,mo1059,fruit,fruit
1,2019-09-02 18:12:00,mo1059,fruit,fruit
2,2019-09-02 18:13:00,mo1059,fruit,fruit
3,2019-09-02 18:14:00,mo1059,fruit,fruit
4,2019-09-02 18:15:00,mo1059,fruit,fruit
5,2019-09-02 18:16:00,mo1059,fruit,fruit
6,2019-09-02 18:17:00,mo1059,fruit,fruit
7,2019-09-02 18:18:00,mo1059,fruit,checkout
0,2019-09-02 18:11:00,mo1060,fruit,fruit
1,2019-09-02 18:12:00,mo1060,fruit,fruit
2,2019-09-02 18:13:00,mo1060,fruit,dairy
3,2019-09-02 18:14:00,mo1060,dairy,dairy
4,2019-09-02 18:15:00,mo1060,dairy,dairy
5,2019-09-02 18:16:00,mo1060,dairy,dairy
6,2019-09-02 18:17:00,mo1060,dairy,dairy
7,2019-09-02 18:18:00,mo1060,dairy,checkout
0,2019-09-02 18:12:00,mo1061,drinks,drinks
1,2019-09-02 18:13:00,mo1061,drinks,fruit
2,2019-09-02 18:14:00,mo1061,fruit,checkout
0,2019-09-02 18:12:00,mo1062,dairy,dairy
1,2019-09-02 18:13:00,mo1062,dairy,dairy
2,2019-09-02 18:14:00,mo1062,dairy,dairy
3,2019-09-02 18:15:00,mo1062,dairy,dairy
4,2019-09-02 18:16:00,mo1062,dairy,dairy
5,2019-09-02 18:17:00,mo1062,dairy,checkout
0,2019-09-02 18:13:00,mo1063,dairy,drinks
1,2019-09-02 18:14:00,mo1063,drinks,spices
2,2019-09-02 18:15:00,mo1063,spices,fruit
3,2019-09-02 18:16:00,mo1063,fruit,dairy
4,2019-09-02 18:17:00,mo1063,dairy,spices
5,2019-09-02 18:18:00,mo1063,spices,fruit
6,2019-09-02 18:19:00,mo1063,fruit,fruit
7,2019-09-02 18:20:00,mo1063,fruit,dairy
8,2019-09-02 18:21:00,mo1063,dairy,dairy
9,2019-09-02 18:22:00,mo1063,dairy,checkout
0,2019-09-02 18:14:00,mo1064,dairy,checkout
0,2019-09-02 18:14:00,mo1065,fruit,fruit
1,2019-09-02 18:15:00,mo1065,fruit,dairy
2,2019-09-02 18:16:00,mo1065,dairy,dairy
3,2019-09-02 18:17:00,mo1065,dairy,dairy
4,2019-09-02 18:18:00,mo1065,dairy,dairy
5,2019-09-02 18:19:00,mo1065,dairy,spices
6,2019-09-02 18:20:00,mo1065,spices,fruit
7,2019-09-02 18:21:00,mo1065,fruit,checkout
0,2019-09-02 18:14:00,mo1066,dairy,dairy
1,2019-09-02 18:15:00,mo1066,dairy,dairy
2,2019-09-02 18:16:00,mo1066,dairy,dairy
3,2019-09-02 18:17:00,mo1066,dairy,spices
4,2019-09-02 18:18:00,mo1066,spices,checkout
0,2019-09-02 18:14:00,mo1067,fruit,fruit
1,2019-09-02 18:15:00,mo1067,fruit,fruit
2,2019-09-02 18:16:00,mo1067,fruit,fruit
3,2019-09-02 18:17:00,mo1067,fruit,checkout
0,2019-09-02 18:14:00,mo1068,dairy,drinks
1,2019-09-02 18:15:00,mo1068,drinks,checkout
0,2019-09-02 18:14:00,mo1069,drinks,drinks
1,2019-09-02 18:15:00,mo1069,drinks,drinks
2,2019-09-02 18:16:00,mo1069,drinks,fruit
3,2019-09-02 18:17:00,mo1069,fruit,drinks
4,2019-09-02 18:18:00,mo1069,drinks,drinks
5,2019-09-02 18:19:00,mo1069,drinks,fruit
6,2019-09-02 18:20:00,mo1069,fruit,checkout
0,2019-09-02 18:14:00,mo1070,dairy,dairy
1,2019-09-02 18:15:00,mo1070,dairy,dairy
2,2019-09-02 18:16:00,mo1070,dairy,dairy
3,2019-09-02 18:17:00,mo1070,dairy,dairy
4,2019-09-02 18:18:00,mo1070,dairy,dairy
5,2019-09-02 18:19:00,mo1070,dairy,drinks
6,2019-09-02 18:20:00,mo1070,drinks,drinks
7,2019-09-02 18:21:00,mo1070,drinks,checkout
0,2019-09-02 18:18:00,mo1071,spices,drinks
1,2019-09-02 18:19:00,mo1071,drinks,drinks
2,2019-09-02 18:20:00,mo1071,drinks,fruit
3,2019-09-02 18:21:00,mo1071,fruit,dairy
4,2019-09-02 18:22:00,mo1071,dairy,checkout
0,2019-09-02 18:18:00,mo1072,fruit,checkout
0,2019-09-02 18:18:00,mo1073,fruit,checkout
0,2019-09-02 18:18:00,mo1074,fruit,fruit
1,2019-09-02 18:19:00,mo1074,fruit,fruit
2,2019-09-02 18:20:00,mo1074,fruit,checkout
0,2019-09-02 18:18:00,mo1075,fruit,fruit
1,2019-09-02 18:19:00,mo1075,fruit,fruit
2,2019-09-02 18:20:00,mo1075,fruit,checkout
0,2019-09-02 18:18:00,mo1076,drinks,drinks
1,2019-09-02 18:19:00,mo1076,drinks,checkout
0,2019-09-02 18:19:00,mo1077,fruit,checkout
0,2019-09-02 18:19:00,mo1078,spices,spices
1,2019-09-02 18:20:00,mo1078,spices,drinks
2,2019-09-02 18:21:00,mo1078,drinks,spices
3,2019-09-02 18:22:00,mo1078,spices,dairy
4,2019-09-02 18:23:00,mo1078,dairy,dairy
5,2019-09-02 18:24:00,mo1078,dairy,dairy
6,2019-09-02 18:25:00,mo1078,dairy,dairy
7,2019-09-02 18:26:00,mo1078,dairy,drinks
8,2019-09-02 18:27:00,mo1078,drinks,drinks
9,2019-09-02 18:28:00,mo1078,drinks,drinks
10,2019-09-02 18:29:00,mo1078,drinks,checkout
0,2019-09-02 18:19:00,mo1079,fruit,fruit
1,2019-09-02 18:20:00,mo1079,fruit,checkout
0,2019-09-02 18:20:00,mo1080,spices,spices
1,2019-09-02 18:21:00,mo1080,spices,drinks
2,2019-09-02 18:22:00,mo1080,drinks,fruit
3,2019-09-02 18:23:00,mo1080,fruit,fruit
4,2019-09-02 18:24:00,mo1080,fruit,fruit
5,2019-09-02 18:25:00,mo1080,fruit,fruit
6,2019-09-02 18:26:00,mo1080,fruit,fruit
7,2019-09-02 18:27:00,mo1080,fruit,fruit
8,2019-09-02 18:28:00,mo1080,fruit,fruit
9,2019-09-02 18:29:00,mo1080,fruit,fruit
10,2019-09-02 18:30:00,mo1080,fruit,drinks
11,2019-09-02 18:31:00,mo1080,drinks,checkout
0,2019-09-02 18:20:00,mo1081,drinks,fruit
1,2019-09-02 18:21:00,mo1081,fruit,fruit
2,2019-09-02 18:22:00,mo1081,fruit,fruit
3,2019-09-02 18:23:00,mo1081,fruit,dairy
4,2019-09-02 18:24:00,mo1081,dairy,dairy
5,2019-09-02 18:25:00,mo1081,dairy,spices
6,2019-09-02 18:26:00,mo1081,spices,dairy
7,2019-09-02 18:27:00,mo1081,dairy,dairy
8,2019-09-02 18:28:00,mo1081,dairy,dairy
9,2019-09-02 18:29:00,mo1081,dairy,dairy
10,2019-09-02 18:30:00,mo1081,dairy,dairy
11,2019-09-02 18:31:00,mo1081,dairy,dairy
12,2019-09-02 18:32:00,mo1081,dairy,spices
13,2019-09-02 18:33:00,mo1081,spices,dairy
14,2019-09-02 18:34:00,mo1081,dairy,dairy
15,2019-09-02 18:35:00,mo1081,dairy,dairy
16,2019-09-02 18:36:00,mo1081,dairy,checkout
0,2019-09-02 18:20:00,mo1082,fruit,fruit
1,2019-09-02 18:21:00,mo1082,fruit,fruit
2,2019-09-02 18:22:00,mo1082,fruit,checkout
0,2019-09-02 18:20:00,mo1083,dairy,dairy
1,2019-09-02 18:21:00,mo1083,dairy,dairy
2,2019-09-02 18:22:00,mo1083,dairy,dairy
3,2019-09-02 18:23:00,mo1083,dairy,fruit
4,2019-09-02 18:24:00,mo1083,fruit,fruit
5,2019-09-02 18:25:00,mo1083,fruit,fruit
6,2019-09-02 18:26:00,mo1083,fruit,checkout
0,2019-09-02 18:20:00,mo1084,fruit,fruit
1,2019-09-02 18:21:00,mo1084,fruit,fruit
2,2019-09-02 18:22:00,mo1084,fruit,checkout
0,2019-09-02 18:23:00,mo1085,dairy,dairy
1,2019-09-02 18:24:00,mo1085,dairy,spices
2,2019-09-02 18:25:00,mo1085,spices,spices
3,2019-09-02 18:26:00,mo1085,spices,dairy
4,2019-09-02 18:27:00,mo1085,dairy,checkout
0,2019-09-02 18:24:00,mo1086,fruit,checkout
0,2019-09-02 18:25:00,mo1087,dairy,dairy
1,2019-09-02 18:26:00,mo1087,dairy,dairy
2,2019-09-02 18:27:00,mo1087,dairy,dairy
3,2019-09-02 18:28:00,mo1087,dairy,drinks
4,2019-09-02 18:29:00,mo1087,drinks,drinks
5,2019-09-02 18:30:00,mo1087,drinks,drinks
6,2019-09-02 18:31:00,mo1087,drinks,spices
7,2019-09-02 18:32:00,mo1087,spices,spices
8,2019-09-02 18:33:00,mo1087,spices,drinks
9,2019-09-02 18:34:00,mo1087,drinks,drinks
10,2019-09-02 18:35:00,mo1087,drinks,checkout
0,2019-09-02 18:25:00,mo1088,dairy,dairy
1,2019-09-02 18:26:00,mo1088,dairy,dairy
2,2019-09-02 18:27:00,mo1088,dairy,dairy
3,2019-09-02 18:28:00,mo1088,dairy,dairy
4,2019-09-02 18:29:00,mo1088,dairy,dairy
5,2019-09-02 18:30:00,mo1088,dairy,dairy
6,2019-09-02 18:31:00,mo1088,dairy,dairy
7,2019-09-02 18:32:00,mo1088,dairy,dairy
8,2019-09-02 18:33:00,mo1088,dairy,dairy
9,2019-09-02 18:34:00,mo1088,dairy,dairy
10,2019-09-02 18:35:00,mo1088,dairy,spices
11,2019-09-02 18:36:00,mo1088,spices,spices
12,2019-09-02 18:37:00,mo1088,spices,spices
13,2019-09-02 18:38:00,mo1088,spices,spices
14,2019-09-02 18:39:00,mo1088,spices,spices
15,2019-09-02 18:40:00,mo1088,spices,dairy
16,2019-09-02 18:41:00,mo1088,dairy,dairy
17,2019-09-02 18:42:00,mo1088,dairy,checkout
0,2019-09-02 18:25:00,mo1089,spices,checkout
0,2019-09-02 18:25:00,mo1090,spices,drinks
1,2019-09-02 18:26:00,mo1090,drinks,drinks
2,2019-09-02 18:27:00,mo1090,drinks,drinks
3,2019-09-02 18:28:00,mo1090,drinks,drinks
4,2019-09-02 18:29:00,mo1090,drinks,drinks
5,2019-09-02 18:30:00,mo1090,drinks,drinks
6,2019-09-02 18:31:00,mo1090,drinks,drinks
7,2019-09-02 18:32:00,mo1090,drinks,checkout
0,2019-09-02 18:25:00,mo1091,fruit,fruit
1,2019-09-02 18:26:00,mo1091,fruit,fruit
2,2019-09-02 18:27:00,mo1091,fruit,checkout
0,2019-09-02 18:25:00,mo1092,dairy,fruit
1,2019-09-02 18:26:00,mo1092,fruit,fruit
2,2019-09-02 18:27:00,mo1092,fruit,fruit
3,2019-09-02 18:28:00,mo1092,fruit,checkout
0,2019-09-02 18:28:00,mo1093,spices,drinks
1,2019-09-02 18:29:00,mo1093,drinks,drinks
2,2019-09-02 18:30:00,mo1093,drinks,drinks
3,2019-09-02 18:31:00,mo1093,drinks,drinks
4,2019-09-02 18:32:00,mo1093,drinks,drinks
5,2019-09-02 18:33:00,mo1093,drinks,drinks
6,2019-09-02 18:34:00,mo1093,drinks,drinks
7,2019-09-02 18:35:00,mo1093,drinks,drinks
8,2019-09-02 18:36:00,mo1093,drinks,checkout
0,2019-09-02 18:28:00,mo1094,dairy,fruit
1,2019-09-02 18:29:00,mo1094,fruit,fruit
2,2019-09-02 18:30:00,mo1094,fruit,checkout
0,2019-09-02 18:30:00,mo1095,dairy,drinks
1,2019-09-02 18:31:00,mo1095,drinks,fruit
2,2019-09-02 18:32:00,mo1095,fruit,fruit
3,2019-09-02 18:33:00,mo1095,fruit,fruit
